FileName,soft_act_labels,soft_val_labels,annotators
18_DR-100_0081_5_sentence_5.wav,"[4, 4, 2, 3, 2, 3, 2, 3, 3, 4]","[4, 5, 3, 3, 5, 4, 4, 5, 4, 6]","['ARVXIBUCA8WDZ', 'A2541C8MY0BYV3', 'A18O3DEA5Z4MJD', 'A27BYNQVXYIC7H', 'A24D98LB6OALQY', 'A394S7JSNUA3TS', 'A2T007HZK66WM', 'A27PBC5O3Z5ZED', 'A1Y0Y6U906ABT5', 'self_report_18']"
18_DR-100_0081_7_sentence_4.wav,"[4, 6, 1, 3, 3, 2, 2, 1, 6]","[5, 4, 5, 5, 5, 5, 6, 5, 4]","['A1B4KC5KP7FH1Z', 'A2TBXASXZIRNNW', 'ACJ6NSCIWMUZI', 'A2VRDE2FHCBMF8', 'A18O3DEA5Z4MJD', 'A1L98RD8AC1ST3', 'A20ALQT1HIVSAH', 'A273DS7TQWR9M1', 'self_report_18']"
17_DR-100_0080_1_sentence_3.wav,"[6, 7, 4, 6, 3, 2, 5, 7, 5]","[3, 4, 4, 6, 4, 4, 6, 4, 6]","['A27BYNQVXYIC7H', 'A2TBXASXZIRNNW', 'ACJ6NSCIWMUZI', 'ARVXIBUCA8WDZ', 'A2T007HZK66WM', 'A3GLUDQZGEJL5G', 'A1L98RD8AC1ST3', 'A1VW8Y7XCV3DRW', 'self_report_17']"
14_DR-100_0081_9_sentence_8.wav,"[4, 7, 4, 7, 1, 2, 5, 3, 6]","[6, 4, 6, 7, 6, 6, 8, 6, 4]","['A27PBC5O3Z5ZED', 'A2TBXASXZIRNNW', 'A10BH9PYCYUKDJ', 'ARVXIBUCA8WDZ', 'A2CFE6AZS73RNS', 'A13NXSZ9D5NTHN', 'A1B4KC5KP7FH1Z', 'A20ALQT1HIVSAH', 'self_report_14']"
14_DR-100_0081_1_sentence_11.wav,"[3, 5, 6, 5, 2, 3, 2, 4, 6]","[5, 5, 5, 6, 6, 5, 5, 1, 5]","['A2CFE6AZS73RNS', 'ARVXIBUCA8WDZ', 'A27BYNQVXYIC7H', 'AHZPOM46IUJ2N', 'ANV8C2DATCAPB', 'A2541C8MY0BYV3', 'A13NXSZ9D5NTHN', 'A32IRN8APZMCQ2', 'self_report_14']"
11_DR-100_0075_5_sentence_8.wav,"[6, 8, 7, 6, 5, 7, 4, 6, 7]","[3, 2, 1, 3, 3, 2, 5, 3, 3]","['A2541C8MY0BYV3', 'A1VW8Y7XCV3DRW', 'A1Y0Y6U906ABT5', 'A27SMEOPKV84VI', 'AHZPOM46IUJ2N', 'A2B8HPIZDKYKDR', 'ASTDBTVY3WP1K', 'A2TBXASXZIRNNW', 'self_report_11']"
15_DR-100_0078_1_sentence_1.wav,"[1, 2, 3, 4, 7, 4, 2, 5, 4, 2]","[5, 6, 5, 8, 8, 5, 6, 7, 7, 6]","['A3GLUDQZGEJL5G', 'A24D98LB6OALQY', 'A2541C8MY0BYV3', 'A2NJ7N8INZOB00', 'A1VW8Y7XCV3DRW', 'ACJ6NSCIWMUZI', 'A2T007HZK66WM', 'A1B4KC5KP7FH1Z', 'A1Y0Y6U906ABT5', 'self_report_15']"
12_DR-100_0076_7_sentence_13.wav,"[5, 3, 8, 5, 5, 2, 4, 6, 7]","[3, 4, 1, 6, 1, 3, 5, 5, 6]","['A394S7JSNUA3TS', 'A27PBC5O3Z5ZED', 'A2TBXASXZIRNNW', 'A18O3DEA5Z4MJD', 'A2NJ7N8INZOB00', 'A13NXSZ9D5NTHN', 'A2541C8MY0BYV3', 'A1L98RD8AC1ST3', 'self_report_12']"
17_DR-100_0080_5_sentence_4.wav,"[4, 6, 3, 2, 3, 5, 7, 5, 7]","[4, 6, 5, 6, 6, 4, 4, 6, 8]","['A2B8HPIZDKYKDR', 'A1B4KC5KP7FH1Z', 'A27PBC5O3Z5ZED', 'A13NXSZ9D5NTHN', 'A2VRDE2FHCBMF8', 'A27BYNQVXYIC7H', 'A18O3DEA5Z4MJD', 'A1F1BIPJR11LSR', 'self_report_17']"
16_DR-100_0079_9_sentence_1.wav,"[2, 3, 2, 3, 3, 4, 4, 6, 6]","[5, 6, 5, 5, 7, 6, 7, 7, 8]","['A394S7JSNUA3TS', 'A10BH9PYCYUKDJ', 'A1HXEXQTZCJ1DW', 'ACJ6NSCIWMUZI', 'A2NJ7N8INZOB00', 'A27BYNQVXYIC7H', 'AHZPOM46IUJ2N', 'A1F1BIPJR11LSR', 'self_report_16']"
12_DR-100_0076_5_sentence_9.wav,"[3, 7, 2, 4, 5, 3, 3, 3, 7]","[5, 2, 6, 6, 6, 5, 6, 7, 6]","['A2541C8MY0BYV3', 'A2TBXASXZIRNNW', 'A13NXSZ9D5NTHN', 'A1L98RD8AC1ST3', 'A3G0T5Y7OSC76S', 'ACJ6NSCIWMUZI', 'A27PBC5O3Z5ZED', 'A1HXEXQTZCJ1DW', 'self_report_12']"
15_DR-100_0078_5_sentence_5.wav,"[7, 4, 5, 5, 4, 3, 3, 5, 2]","[3, 4, 3, 3, 4, 5, 1, 2, 3]","['A2B8HPIZDKYKDR', 'A27PBC5O3Z5ZED', 'A1B4KC5KP7FH1Z', 'A27BYNQVXYIC7H', 'A2541C8MY0BYV3', 'A2CK0OXMPOR9LE', 'A273DS7TQWR9M1', 'A32IRN8APZMCQ2', 'self_report_15']"
18_DR-100_0081_5_sentence_4.wav,"[2, 2, 3, 4, 4, 3, 1, 3, 4]","[5, 4, 6, 3, 4, 5, 3, 3, 6]","['AW4AHMQ7EN4QI', 'A1L98RD8AC1ST3', 'A20ALQT1HIVSAH', 'A1Y0Y6U906ABT5', 'A1B4KC5KP7FH1Z', 'A27PBC5O3Z5ZED', 'A13NXSZ9D5NTHN', 'A10BH9PYCYUKDJ', 'self_report_18']"
15_DR-100_0078_5_sentence_10.wav,"[3, 2, 5, 1, 3, 2, 5, 3, 2]","[6, 5, 4, 5, 6, 6, 6, 5, 3]","['A27PBC5O3Z5ZED', 'A1Y0Y6U906ABT5', 'A2B8HPIZDKYKDR', 'A394S7JSNUA3TS', 'A20ALQT1HIVSAH', 'A13NXSZ9D5NTHN', 'A1F1BIPJR11LSR', 'A27BYNQVXYIC7H', 'self_report_15']"
17_DR-100_0080_7_sentence_12.wav,"[3, 4, 6, 6, 4, 7, 6, 7, 5]","[7, 8, 7, 6, 8, 8, 8, 7, 5]","['A2CFE6AZS73RNS', 'A2NJ7N8INZOB00', 'ARVXIBUCA8WDZ', 'ACJ6NSCIWMUZI', 'A3JZS32RQUWGJM', 'A2B8HPIZDKYKDR', 'ASTDBTVY3WP1K', 'A2TBXASXZIRNNW', 'self_report_17']"
17_DR-100_0080_1_sentence_12.wav,"[3, 6, 7, 5, 4, 4, 1, 6, 5]","[6, 8, 4, 6, 5, 6, 5, 8, 6]","['A20ALQT1HIVSAH', 'A10BH9PYCYUKDJ', 'A2TBXASXZIRNNW', 'AW4AHMQ7EN4QI', 'A2CFE6AZS73RNS', 'A24D98LB6OALQY', 'A1ZD9SJXQ9C6EW', 'A27BYNQVXYIC7H', 'self_report_17']"
18_DR-100_0081_3_sentence_4.wav,"[2, 3, 6, 2, 2, 2, 5, 6, 7]","[5, 6, 5, 5, 6, 6, 5, 4, 6]","['A2541C8MY0BYV3', 'A27PBC5O3Z5ZED', 'A2B8HPIZDKYKDR', 'A1L98RD8AC1ST3', 'A27BYNQVXYIC7H', 'A2T007HZK66WM', 'ARVXIBUCA8WDZ', 'A2871R3LEPWMMK', 'self_report_18']"
14_DR-100_0081_5_sentence_13.wav,"[3, 8, 2, 4, 6, 5, 5, 4, 5]","[6, 2, 6, 6, 6, 6, 6, 4, 5]","['A3GLUDQZGEJL5G', 'A2TBXASXZIRNNW', 'A20ALQT1HIVSAH', 'A27PBC5O3Z5ZED', 'ARVXIBUCA8WDZ', 'A1L98RD8AC1ST3', 'A1Y0Y6U906ABT5', 'AA9V4NE8SOA4I', 'self_report_14']"
15_DR-100_0078_9_sentence_6.wav,"[6, 6, 4, 6, 4, 4, 5, 7, 4]","[5, 5, 5, 6, 4, 5, 4, 8, 7]","['A27PBC5O3Z5ZED', 'ARVXIBUCA8WDZ', 'A2541C8MY0BYV3', 'ACJ6NSCIWMUZI', 'A394S7JSNUA3TS', 'A2VRDE2FHCBMF8', 'A1B4KC5KP7FH1Z', 'A1F1BIPJR11LSR', 'self_report_15']"
14_DR-100_0081_5_sentence_6.wav,"[8, 3, 7, 5, 4, 4, 7, 3, 5]","[3, 5, 5, 6, 7, 6, 6, 5, 5]","['A2TBXASXZIRNNW', 'A1HXEXQTZCJ1DW', 'A27SMEOPKV84VI', 'A10BH9PYCYUKDJ', 'A2NJ7N8INZOB00', 'A2VRDE2FHCBMF8', 'ARVXIBUCA8WDZ', 'A394S7JSNUA3TS', 'self_report_14']"
13_DR-100_0080_3_sentence_5.wav,"[4, 2, 4, 4, 4, 4, 5, 8, 5]","[2, 4, 3, 6, 5, 3, 3, 2, 5]","['A27BYNQVXYIC7H', 'A394S7JSNUA3TS', 'A1L98RD8AC1ST3', 'A2VRDE2FHCBMF8', 'A2541C8MY0BYV3', 'A1HXEXQTZCJ1DW', 'AA9V4NE8SOA4I', 'A1VW8Y7XCV3DRW', 'self_report_13']"
12_DR-100_0076_5_sentence_2.wav,"[3, 3, 4, 4, 6, 4, 2, 1, 4, 7]","[7, 6, 5, 5, 8, 6, 5, 6, 5, 6]","['A2NJ7N8INZOB00', 'A27PBC5O3Z5ZED', 'A2VRDE2FHCBMF8', 'A2541C8MY0BYV3', 'A1VW8Y7XCV3DRW', 'A27BYNQVXYIC7H', 'A13NXSZ9D5NTHN', 'A273DS7TQWR9M1', 'A32IRN8APZMCQ2', 'self_report_12']"
18_DR-100_0081_3_sentence_1.wav,"[3, 3, 2, 2, 2, 4, 5, 3, 7]","[4, 4, 5, 4, 4, 6, 4, 4, 6]","['A1Y0Y6U906ABT5', 'ARVXIBUCA8WDZ', 'A2541C8MY0BYV3', 'A394S7JSNUA3TS', 'A1HXEXQTZCJ1DW', 'A1VW8Y7XCV3DRW', 'A27SMEOPKV84VI', 'A2VRDE2FHCBMF8', 'self_report_18']"
17_DR-100_0080_9_sentence_3.wav,"[2, 3, 5, 4, 2, 7, 3, 6, 4]","[6, 6, 6, 7, 6, 7, 6, 8, 5]","['A394S7JSNUA3TS', 'A1HXEXQTZCJ1DW', 'A2541C8MY0BYV3', 'A27BYNQVXYIC7H', 'A2T007HZK66WM', 'ARVXIBUCA8WDZ', 'A27PBC5O3Z5ZED', 'AA9V4NE8SOA4I', 'self_report_17']"
15_DR-100_0078_7_sentence_9.wav,"[8, 4, 4, 3, 7, 8, 5, 5, 3]","[6, 6, 7, 6, 8, 8, 6, 7, 7]","['A2TBXASXZIRNNW', 'A2VRDE2FHCBMF8', 'A3G0T5Y7OSC76S', 'ACJ6NSCIWMUZI', 'A2B8HPIZDKYKDR', 'A1VW8Y7XCV3DRW', 'A27PBC5O3Z5ZED', 'A1Y0Y6U906ABT5', 'self_report_15']"
12_DR-100_0076_5_sentence_5.wav,"[6, 5, 5, 2, 6, 2, 1, 2, 7]","[5, 5, 5, 7, 6, 7, 6, 2, 6]","['A27SMEOPKV84VI', 'A27BYNQVXYIC7H', 'A1B4KC5KP7FH1Z', 'A13NXSZ9D5NTHN', 'A1F1BIPJR11LSR', 'A1VW8Y7XCV3DRW', 'A1ZD9SJXQ9C6EW', 'A2NJ7N8INZOB00', 'self_report_12']"
15_DR-100_0078_5_sentence_8.wav,"[2, 4, 5, 6, 5, 6, 2, 6, 2]","[4, 6, 6, 4, 6, 6, 5, 7, 3]","['A394S7JSNUA3TS', 'A2VRDE2FHCBMF8', 'ARVXIBUCA8WDZ', 'A27SMEOPKV84VI', 'A2CFE6AZS73RNS', 'A1L98RD8AC1ST3', 'A13NXSZ9D5NTHN', 'AHZPOM46IUJ2N', 'self_report_15']"
18_DR-100_0081_7_sentence_5.wav,"[7, 2, 2, 1, 4, 2, 5, 4, 6]","[5, 6, 5, 6, 3, 5, 7, 7, 4]","['A2TBXASXZIRNNW', 'A27PBC5O3Z5ZED', 'A3G0T5Y7OSC76S', 'A18O3DEA5Z4MJD', 'A2B8HPIZDKYKDR', 'A2CFE6AZS73RNS', 'A1B4KC5KP7FH1Z', 'A1F1BIPJR11LSR', 'self_report_18']"
12_DR-100_0076_9_sentence_1.wav,"[3, 2, 4, 3, 6, 3, 1, 3, 6]","[7, 6, 8, 6, 8, 6, 7, 7, 8]","['A1HXEXQTZCJ1DW', 'A394S7JSNUA3TS', 'A2NJ7N8INZOB00', 'ASTDBTVY3WP1K', 'A1F1BIPJR11LSR', 'A27PBC5O3Z5ZED', 'A273DS7TQWR9M1', 'A13NXSZ9D5NTHN', 'self_report_12']"
12_DR-100_0076_3_sentence_7.wav,"[5, 2, 4, 6, 4, 6, 3, 7, 6]","[8, 6, 5, 8, 6, 8, 9, 8, 7]","['A1HXEXQTZCJ1DW', 'A3GLUDQZGEJL5G', 'A2541C8MY0BYV3', 'A1Y0Y6U906ABT5', 'ACJ6NSCIWMUZI', 'A10BH9PYCYUKDJ', 'A32IRN8APZMCQ2', 'AHZPOM46IUJ2N', 'self_report_12']"
15_DR-100_0078_7_sentence_10.wav,"[1, 7, 4, 4, 3, 5, 7, 5, 3]","[6, 6, 7, 6, 7, 6, 6, 7, 7]","['A394S7JSNUA3TS', 'A2TBXASXZIRNNW', 'A3G0T5Y7OSC76S', 'A27PBC5O3Z5ZED', 'A2NJ7N8INZOB00', 'A2CFE6AZS73RNS', 'A27SMEOPKV84VI', 'A1B4KC5KP7FH1Z', 'self_report_15']"
14_DR-100_0081_1_sentence_2.wav,"[4, 2, 4, 4, 5, 3, 5, 5, 6]","[6, 7, 6, 7, 6, 6, 6, 7, 5]","['A27PBC5O3Z5ZED', 'A1ZD9SJXQ9C6EW', 'A2CFE6AZS73RNS', 'A3G0T5Y7OSC76S', 'A1Y0Y6U906ABT5', 'A2T007HZK66WM', 'A1L98RD8AC1ST3', 'A1B4KC5KP7FH1Z', 'self_report_14']"
15_DR-100_0078_1_sentence_4.wav,"[3, 5, 5, 6, 5, 2, 5, 8, 2]","[5, 7, 6, 6, 8, 4, 7, 5, 6]","['A2VRDE2FHCBMF8', 'A27PBC5O3Z5ZED', 'A18O3DEA5Z4MJD', 'ARVXIBUCA8WDZ', 'A3G0T5Y7OSC76S', 'A1VW8Y7XCV3DRW', 'A27BYNQVXYIC7H', 'A2TBXASXZIRNNW', 'self_report_15']"
16_DR-100_0079_7_sentence_2.wav,"[6, 4, 6, 7, 5, 2, 5, 4, 4]","[5, 6, 3, 7, 4, 2, 6, 2, 7]","['A2541C8MY0BYV3', 'ASTDBTVY3WP1K', 'A27BYNQVXYIC7H', 'ARVXIBUCA8WDZ', 'A1B4KC5KP7FH1Z', 'A2NJ7N8INZOB00', 'A10BH9PYCYUKDJ', 'A32IRN8APZMCQ2', 'self_report_16']"
11_DR-100_0075_1_sentence_5.wav,"[4, 2, 1, 5, 3, 3, 3, 5, 6]","[5, 6, 7, 5, 5, 6, 6, 7, 7]","['A3GLUDQZGEJL5G', 'A24D98LB6OALQY', 'A273DS7TQWR9M1', 'ARVXIBUCA8WDZ', 'A2VRDE2FHCBMF8', 'A20ALQT1HIVSAH', 'A27PBC5O3Z5ZED', 'A32IRN8APZMCQ2', 'self_report_11']"
16_DR-100_0079_5_sentence_2.wav,"[2, 2, 4, 4, 7, 6, 3, 2, 3]","[5, 6, 7, 6, 5, 4, 5, 6, 5]","['A1Y0Y6U906ABT5', 'A24D98LB6OALQY', 'A3G0T5Y7OSC76S', 'AHZPOM46IUJ2N', 'A2B8HPIZDKYKDR', 'A2TBXASXZIRNNW', 'A10BH9PYCYUKDJ', 'A2T007HZK66WM', 'self_report_16']"
13_DR-100_0080_5_sentence_9.wav,"[6, 3, 3, 2, 4, 2, 5, 1, 4]","[4, 3, 3, 5, 5, 5, 4, 4, 6]","['A2TBXASXZIRNNW', 'A18O3DEA5Z4MJD', 'A1ZD9SJXQ9C6EW', 'A3GLUDQZGEJL5G', 'ACJ6NSCIWMUZI', 'A394S7JSNUA3TS', 'AHZPOM46IUJ2N', 'A13NXSZ9D5NTHN', 'self_report_13']"
17_DR-100_0080_3_sentence_15.wav,"[2, 7, 2, 4, 3, 5, 1, 4, 8]","[4, 5, 4, 3, 5, 5, 4, 4, 6]","['A27PBC5O3Z5ZED', 'A2TBXASXZIRNNW', 'A2CFE6AZS73RNS', 'A2VRDE2FHCBMF8', 'A3G0T5Y7OSC76S', 'ARVXIBUCA8WDZ', 'A394S7JSNUA3TS', 'A2541C8MY0BYV3', 'self_report_17']"
15_DR-100_0078_3_sentence_10.wav,"[5, 3, 3, 7, 6, 1, 6, 6, 4]","[3, 3, 6, 4, 4, 5, 3, 3, 4]","['A1B4KC5KP7FH1Z', 'A24D98LB6OALQY', 'A27PBC5O3Z5ZED', 'A2TBXASXZIRNNW', 'ARVXIBUCA8WDZ', 'A13NXSZ9D5NTHN', 'A18O3DEA5Z4MJD', 'A1VW8Y7XCV3DRW', 'self_report_15']"
12_DR-100_0076_7_sentence_1.wav,"[2, 7, 5, 6, 6, 5, 6, 2, 7]","[2, 3, 4, 7, 3, 6, 7, 5, 6]","['A2NJ7N8INZOB00', 'A2TBXASXZIRNNW', 'A1B4KC5KP7FH1Z', 'A27BYNQVXYIC7H', 'A2B8HPIZDKYKDR', 'A2541C8MY0BYV3', 'A10BH9PYCYUKDJ', 'A1ZD9SJXQ9C6EW', 'self_report_12']"
12_DR-100_0076_3_sentence_5.wav,"[2, 5, 4, 4, 5, 3, 3, 6, 6]","[7, 5, 6, 6, 7, 6, 6, 5, 7]","['A394S7JSNUA3TS', 'A2541C8MY0BYV3', 'A27PBC5O3Z5ZED', 'A2VRDE2FHCBMF8', 'A27BYNQVXYIC7H', 'A3GLUDQZGEJL5G', 'A13NXSZ9D5NTHN', 'A27SMEOPKV84VI', 'self_report_12']"
13_DR-100_0080_1_sentence_3.wav,"[5, 7, 2, 5, 8, 4, 3, 1, 4]","[6, 5, 6, 6, 9, 5, 5, 4, 6]","['AW4AHMQ7EN4QI', 'A2TBXASXZIRNNW', 'A24D98LB6OALQY', 'A10BH9PYCYUKDJ', 'A1VW8Y7XCV3DRW', 'A2541C8MY0BYV3', 'A2VRDE2FHCBMF8', 'A273DS7TQWR9M1', 'self_report_13']"
11_DR-100_0075_3_sentence_3.wav,"[4, 3, 3, 2, 3, 3, 2, 3, 7]","[6, 4, 5, 5, 3, 4, 5, 7, 5]","['A27PBC5O3Z5ZED', 'ANV8C2DATCAPB', 'A20ALQT1HIVSAH', 'A2CFE6AZS73RNS', 'A2T007HZK66WM', 'A1F1BIPJR11LSR', 'A394S7JSNUA3TS', 'A2NJ7N8INZOB00', 'self_report_11']"
14_DR-100_0081_9_sentence_9.wav,"[2, 6, 4, 7, 3, 4, 5, 4, 6]","[5, 3, 6, 8, 6, 6, 6, 6, 4]","['A394S7JSNUA3TS', 'A18O3DEA5Z4MJD', 'ASTDBTVY3WP1K', 'A2B8HPIZDKYKDR', 'A1Y0Y6U906ABT5', 'A10BH9PYCYUKDJ', 'A24D98LB6OALQY', 'A1HXEXQTZCJ1DW', 'self_report_14']"
12_DR-100_0076_7_sentence_14.wav,"[7, 7, 5, 5, 3, 3, 7, 6, 7]","[6, 5, 5, 5, 5, 6, 2, 3, 6]","['ARVXIBUCA8WDZ', 'A18O3DEA5Z4MJD', 'A2CFE6AZS73RNS', 'A2VRDE2FHCBMF8', 'A24D98LB6OALQY', 'A27PBC5O3Z5ZED', 'A2TBXASXZIRNNW', 'AA9V4NE8SOA4I', 'self_report_12']"
17_DR-100_0080_1_sentence_1.wav,"[1, 1, 2, 3, 5, 4, 2, 4, 5]","[5, 5, 5, 5, 4, 5, 5, 5, 6]","['A394S7JSNUA3TS', 'A3GLUDQZGEJL5G', 'A1Y0Y6U906ABT5', 'A1HXEXQTZCJ1DW', 'AA9V4NE8SOA4I', 'A1B4KC5KP7FH1Z', 'A1VW8Y7XCV3DRW', 'A32IRN8APZMCQ2', 'self_report_17']"
11_DR-100_0075_5_sentence_2.wav,"[3, 2, 4, 4, 3, 5, 4, 5, 7]","[4, 4, 4, 4, 4, 4, 4, 5, 3]","['A3GLUDQZGEJL5G', 'A24D98LB6OALQY', 'A27PBC5O3Z5ZED', 'A2VRDE2FHCBMF8', 'A2CFE6AZS73RNS', 'AHZPOM46IUJ2N', 'ACJ6NSCIWMUZI', 'A1L98RD8AC1ST3', 'self_report_11']"
18_DR-100_0081_1_sentence_4.wav,"[3, 2, 2, 2, 5, 3, 2, 2, 5]","[5, 7, 5, 5, 4, 5, 7, 5, 4]","['A2B8HPIZDKYKDR', 'A1VW8Y7XCV3DRW', 'A3GLUDQZGEJL5G', 'A13NXSZ9D5NTHN', 'A2TBXASXZIRNNW', 'A2CK0OXMPOR9LE', 'A2T007HZK66WM', 'A20ALQT1HIVSAH', 'self_report_18']"
15_DR-100_0078_5_sentence_14.wav,"[5, 4, 2, 3, 6, 5, 5, 4, 2]","[4, 4, 5, 5, 5, 4, 2, 6, 3]","['A27BYNQVXYIC7H', 'A1Y0Y6U906ABT5', 'A13NXSZ9D5NTHN', 'A2CK0OXMPOR9LE', 'A18O3DEA5Z4MJD', 'A2541C8MY0BYV3', 'A1B4KC5KP7FH1Z', 'A27PBC5O3Z5ZED', 'self_report_15']"
13_DR-100_0080_9_sentence_1.wav,"[4, 5, 4, 3, 5, 4, 3, 2, 4]","[6, 6, 5, 6, 5, 5, 6, 6, 5]","['A2CFE6AZS73RNS', 'ARVXIBUCA8WDZ', 'A2541C8MY0BYV3', 'A27PBC5O3Z5ZED', 'A27BYNQVXYIC7H', 'A2VRDE2FHCBMF8', 'A20ALQT1HIVSAH', 'A2NJ7N8INZOB00', 'self_report_13']"
13_DR-100_0080_5_sentence_8.wav,"[2, 3, 2, 2, 1, 2, 3, 6, 4]","[3, 3, 4, 3, 5, 4, 3, 4, 6]","['A2B8HPIZDKYKDR', 'A2CFE6AZS73RNS', 'A27PBC5O3Z5ZED', 'A1L98RD8AC1ST3', 'A20ALQT1HIVSAH', 'A24D98LB6OALQY', 'A1F1BIPJR11LSR', 'A2TBXASXZIRNNW', 'self_report_13']"
17_DR-100_0080_9_sentence_6.wav,"[3, 4, 6, 1, 5, 3, 3, 2, 4]","[5, 5, 6, 5, 7, 6, 6, 6, 5]","['A1HXEXQTZCJ1DW', 'A27BYNQVXYIC7H', 'ARVXIBUCA8WDZ', 'ANV8C2DATCAPB', 'A1VW8Y7XCV3DRW', 'A10BH9PYCYUKDJ', 'A27PBC5O3Z5ZED', 'A20ALQT1HIVSAH', 'self_report_17']"
13_DR-100_0080_1_sentence_6.wav,"[4, 3, 1, 6, 4, 3, 5, 7, 4]","[4, 5, 5, 4, 5, 5, 5, 5, 6]","['A27BYNQVXYIC7H', 'A27PBC5O3Z5ZED', 'A394S7JSNUA3TS', 'A2B8HPIZDKYKDR', 'ARVXIBUCA8WDZ', 'A2871R3LEPWMMK', 'A1B4KC5KP7FH1Z', 'A1VW8Y7XCV3DRW', 'self_report_13']"
15_DR-100_0078_7_sentence_6.wav,"[4, 3, 5, 5, 6, 9, 6, 6, 3]","[5, 6, 4, 4, 3, 5, 5, 4, 7]","['A3G0T5Y7OSC76S', 'A27PBC5O3Z5ZED', 'ARVXIBUCA8WDZ', 'A1Y0Y6U906ABT5', 'A27BYNQVXYIC7H', 'A2TBXASXZIRNNW', 'A2CK0OXMPOR9LE', 'AA9V4NE8SOA4I', 'self_report_15']"
15_DR-100_0078_5_sentence_2.wav,"[2, 4, 4, 5, 5, 6, 3, 7, 2]","[2, 4, 3, 2, 3, 4, 1, 4, 3]","['A1ZD9SJXQ9C6EW', 'A3GLUDQZGEJL5G', 'A2VRDE2FHCBMF8', 'A1B4KC5KP7FH1Z', 'A27BYNQVXYIC7H', 'A27SMEOPKV84VI', 'A2NJ7N8INZOB00', 'AHZPOM46IUJ2N', 'self_report_15']"
13_DR-100_0080_1_sentence_4.wav,"[3, 3, 3, 2, 7, 5, 4, 5, 4]","[6, 6, 6, 6, 8, 9, 8, 6, 6]","['A27PBC5O3Z5ZED', 'ACJ6NSCIWMUZI', 'A3G0T5Y7OSC76S', 'A2CK0OXMPOR9LE', 'A2B8HPIZDKYKDR', 'A2871R3LEPWMMK', 'A1VW8Y7XCV3DRW', 'A1Y0Y6U906ABT5', 'self_report_13']"
14_DR-100_0081_9_sentence_3.wav,"[6, 3, 5, 6, 4, 2, 7, 6, 6]","[6, 6, 6, 6, 8, 7, 6, 7, 4]","['AW4AHMQ7EN4QI', 'A2VRDE2FHCBMF8', 'A27PBC5O3Z5ZED', 'ASTDBTVY3WP1K', 'A2NJ7N8INZOB00', 'ANV8C2DATCAPB', 'ARVXIBUCA8WDZ', 'A1L98RD8AC1ST3', 'self_report_14']"
14_DR-100_0081_5_sentence_8.wav,"[2, 7, 6, 6, 4, 2, 1, 2, 5]","[5, 4, 6, 5, 5, 6, 5, 5, 5]","['A1Y0Y6U906ABT5', 'A2B8HPIZDKYKDR', 'A1L98RD8AC1ST3', 'ARVXIBUCA8WDZ', 'A2CFE6AZS73RNS', 'A3GLUDQZGEJL5G', 'A273DS7TQWR9M1', 'A2NJ7N8INZOB00', 'self_report_14']"
16_DR-100_0079_1_sentence_4.wav,"[3, 7, 5, 5, 2, 4, 4, 5, 5]","[5, 3, 7, 5, 5, 5, 6, 4, 7]","['A1Y0Y6U906ABT5', 'A2TBXASXZIRNNW', 'A10BH9PYCYUKDJ', 'A2CFE6AZS73RNS', 'ACJ6NSCIWMUZI', 'A27BYNQVXYIC7H', 'A27PBC5O3Z5ZED', 'AA9V4NE8SOA4I', 'self_report_16']"
16_DR-100_0079_1_sentence_6.wav,"[5, 4, 6, 1, 4, 6, 2, 2, 5]","[4, 7, 5, 6, 5, 6, 7, 5, 7]","['A18O3DEA5Z4MJD', 'A3G0T5Y7OSC76S', 'A2TBXASXZIRNNW', 'A13NXSZ9D5NTHN', 'ACJ6NSCIWMUZI', 'A27SMEOPKV84VI', 'A1VW8Y7XCV3DRW', 'A20ALQT1HIVSAH', 'self_report_16']"
18_DR-100_0081_9_sentence_4.wav,"[5, 6, 7, 3, 4, 2, 4, 5, 3]","[6, 4, 7, 6, 5, 9, 7, 7, 6]","['A2VRDE2FHCBMF8', 'A2TBXASXZIRNNW', 'A2B8HPIZDKYKDR', 'A394S7JSNUA3TS', 'A2CK0OXMPOR9LE', 'A273DS7TQWR9M1', 'A1HXEXQTZCJ1DW', 'A1F1BIPJR11LSR', 'self_report_18']"
15_DR-100_0078_9_sentence_9.wav,"[7, 5, 3, 4, 4, 5, 1, 6, 4]","[4, 6, 6, 9, 6, 6, 5, 7, 7]","['A2TBXASXZIRNNW', 'A1B4KC5KP7FH1Z', 'A27PBC5O3Z5ZED', 'A1VW8Y7XCV3DRW', 'A24D98LB6OALQY', 'A2B8HPIZDKYKDR', 'A273DS7TQWR9M1', 'AA9V4NE8SOA4I', 'self_report_15']"
15_DR-100_0078_3_sentence_2.wav,"[1, 3, 4, 1, 1, 3, 3, 7, 4]","[6, 6, 5, 5, 5, 5, 5, 5, 4]","['A24D98LB6OALQY', 'ASTDBTVY3WP1K', 'ARVXIBUCA8WDZ', 'A13NXSZ9D5NTHN', 'A394S7JSNUA3TS', 'A2CK0OXMPOR9LE', 'A2VRDE2FHCBMF8', 'A27SMEOPKV84VI', 'self_report_15']"
