,Dataset,FileName,AudioLength
141937,MSP-Podcast,MSP-PODCAST_2382_0107.wav,5.632
141938,MSP-Podcast,MSP-PODCAST_2382_0108.wav,7.296
141939,MSP-Podcast,MSP-PODCAST_2382_0109.wav,6.656
141940,MSP-Podcast,MSP-PODCAST_2382_0110.wav,6.656
141941,MSP-Podcast,MSP-PODCAST_2382_0111.wav,5.12
141942,MSP-Podcast,MSP-PODCAST_2382_0112.wav,7.936
141943,MSP-Podcast,MSP-PODCAST_2382_0113.wav,7.936
141944,MSP-Podcast,MSP-PODCAST_2382_0114.wav,8.064
141945,MSP-Podcast,MSP-PODCAST_2382_0115.wav,7.936
141946,MSP-Podcast,MSP-PODCAST_2382_0116.wav,5.888
141947,MSP-Podcast,MSP-PODCAST_2382_0117.wav,3.328
141948,MSP-Podcast,MSP-PODCAST_2382_0118.wav,8.32
141949,MSP-Podcast,MSP-PODCAST_2382_0119.wav,7.936
141950,MSP-Podcast,MSP-PODCAST_2382_0120.wav,8.32
141951,MSP-Podcast,MSP-PODCAST_2382_0121.wav,4.864
141952,MSP-Podcast,MSP-PODCAST_2382_0122.wav,3.968
141953,MSP-Podcast,MSP-PODCAST_2382_0123.wav,8.96
141954,MSP-Podcast,MSP-PODCAST_2382_0124.wav,8.832
141955,MSP-Podcast,MSP-PODCAST_2382_0125.wav,8.704
141956,MSP-Podcast,MSP-PODCAST_2382_0126_0001.wav,4.608
141957,MSP-Podcast,MSP-PODCAST_2382_0127.wav,10.24
141958,MSP-Podcast,MSP-PODCAST_2382_0128.wav,10.496
141959,MSP-Podcast,MSP-PODCAST_2382_0129.wav,3.456
141960,MSP-Podcast,MSP-PODCAST_2382_0130.wav,9.344
141961,MSP-Podcast,MSP-PODCAST_2382_0131.wav,9.088
141962,MSP-Podcast,MSP-PODCAST_2382_0132.wav,5.376
141963,MSP-Podcast,MSP-PODCAST_2382_0136.wav,7.296
141964,MSP-Podcast,MSP-PODCAST_2382_0137.wav,8.448
141965,MSP-Podcast,MSP-PODCAST_2382_0138.wav,8.064
141966,MSP-Podcast,MSP-PODCAST_2382_0139.wav,7.936
141967,MSP-Podcast,MSP-PODCAST_2382_0140.wav,3.584
141968,MSP-Podcast,MSP-PODCAST_2382_0141.wav,8.32
141969,MSP-Podcast,MSP-PODCAST_2382_0142.wav,8.832
141970,MSP-Podcast,MSP-PODCAST_2382_0143.wav,7.424
141971,MSP-Podcast,MSP-PODCAST_2382_0144.wav,7.296
141972,MSP-Podcast,MSP-PODCAST_2382_0145.wav,9.728
141973,MSP-Podcast,MSP-PODCAST_2382_0147.wav,8.704
141974,MSP-Podcast,MSP-PODCAST_2382_0148.wav,2.944
141975,MSP-Podcast,MSP-PODCAST_2382_0149.wav,9.344
141976,MSP-Podcast,MSP-PODCAST_2382_0150.wav,8.576
141977,MSP-Podcast,MSP-PODCAST_2382_0151.wav,8.704
141978,MSP-Podcast,MSP-PODCAST_2382_0152.wav,8.832
141979,MSP-Podcast,MSP-PODCAST_2382_0155.wav,5.504
141980,MSP-Podcast,MSP-PODCAST_2382_0156.wav,10.368
141981,MSP-Podcast,MSP-PODCAST_2382_0157.wav,8.448
141982,MSP-Podcast,MSP-PODCAST_2382_0158.wav,8.192
141983,MSP-Podcast,MSP-PODCAST_2382_0159.wav,4.224
141984,MSP-Podcast,MSP-PODCAST_2382_0160.wav,9.728
141985,MSP-Podcast,MSP-PODCAST_2382_0161.wav,6.912
141986,MSP-Podcast,MSP-PODCAST_2382_0163.wav,2.944
141987,MSP-Podcast,MSP-PODCAST_2382_0164.wav,8.32
141988,MSP-Podcast,MSP-PODCAST_2382_0165.wav,7.424
141989,MSP-Podcast,MSP-PODCAST_2382_0166.wav,2.816
141990,MSP-Podcast,MSP-PODCAST_2382_0167.wav,7.808
141991,MSP-Podcast,MSP-PODCAST_2382_0169.wav,4.352
141992,MSP-Podcast,MSP-PODCAST_2382_0170.wav,8.448
141993,MSP-Podcast,MSP-PODCAST_2382_0171.wav,8.576
141994,MSP-Podcast,MSP-PODCAST_2382_0172.wav,9.088
141995,MSP-Podcast,MSP-PODCAST_2382_0173.wav,9.088
141996,MSP-Podcast,MSP-PODCAST_2382_0174.wav,7.296
141997,MSP-Podcast,MSP-PODCAST_2382_0175.wav,11.008
141998,MSP-Podcast,MSP-PODCAST_2382_0177.wav,3.456
141999,MSP-Podcast,MSP-PODCAST_2382_0179.wav,9.6
142000,MSP-Podcast,MSP-PODCAST_2382_0180.wav,8.704
142001,MSP-Podcast,MSP-PODCAST_2382_0181.wav,7.808
142002,MSP-Podcast,MSP-PODCAST_2382_0182.wav,7.936
142003,MSP-Podcast,MSP-PODCAST_2382_0183.wav,4.224
142004,MSP-Podcast,MSP-PODCAST_2382_0184.wav,9.216
142005,MSP-Podcast,MSP-PODCAST_2382_0185.wav,3.84
142006,MSP-Podcast,MSP-PODCAST_2382_0186_0003.wav,5.376
142007,MSP-Podcast,MSP-PODCAST_2382_0187.wav,3.328
142008,MSP-Podcast,MSP-PODCAST_2382_0190.wav,10.752
142009,MSP-Podcast,MSP-PODCAST_2382_0192.wav,8.576
142010,MSP-Podcast,MSP-PODCAST_2382_0194.wav,9.472
142011,MSP-Podcast,MSP-PODCAST_2382_0195.wav,8.704
142012,MSP-Podcast,MSP-PODCAST_2382_0196.wav,9.216
142013,MSP-Podcast,MSP-PODCAST_2382_0198.wav,8.576
142014,MSP-Podcast,MSP-PODCAST_2382_0199.wav,8.832
142015,MSP-Podcast,MSP-PODCAST_2382_0200.wav,6.784
142016,MSP-Podcast,MSP-PODCAST_2382_0201.wav,8.448
142017,MSP-Podcast,MSP-PODCAST_2382_0202.wav,7.296
142018,MSP-Podcast,MSP-PODCAST_2382_0203.wav,7.296
142019,MSP-Podcast,MSP-PODCAST_2382_0204.wav,7.296
142020,MSP-Podcast,MSP-PODCAST_2382_0206.wav,8.32
142021,MSP-Podcast,MSP-PODCAST_2382_0207.wav,10.496
142022,MSP-Podcast,MSP-PODCAST_2382_0209.wav,5.888
142023,MSP-Podcast,MSP-PODCAST_2382_0211.wav,9.984
142024,MSP-Podcast,MSP-PODCAST_2382_0212.wav,7.808
142025,MSP-Podcast,MSP-PODCAST_2382_0213.wav,8.704
142026,MSP-Podcast,MSP-PODCAST_2382_0214.wav,9.728
142027,MSP-Podcast,MSP-PODCAST_2382_0216.wav,8.96
142028,MSP-Podcast,MSP-PODCAST_2382_0217.wav,6.656
142029,MSP-Podcast,MSP-PODCAST_2382_0218.wav,8.704
142030,MSP-Podcast,MSP-PODCAST_2382_0219.wav,8.192
142031,MSP-Podcast,MSP-PODCAST_2382_0220.wav,5.632
142032,MSP-Podcast,MSP-PODCAST_2382_0221.wav,8.704
142033,MSP-Podcast,MSP-PODCAST_2382_0223.wav,3.584
142034,MSP-Podcast,MSP-PODCAST_2382_0225.wav,3.072
142035,MSP-Podcast,MSP-PODCAST_2382_0230.wav,9.344
142036,MSP-Podcast,MSP-PODCAST_2382_0231.wav,10.112
142037,MSP-Podcast,MSP-PODCAST_2382_0232.wav,5.12
142038,MSP-Podcast,MSP-PODCAST_2382_0233.wav,7.936
142039,MSP-Podcast,MSP-PODCAST_2382_0234.wav,7.04
142040,MSP-Podcast,MSP-PODCAST_2382_0235.wav,10.496
142041,MSP-Podcast,MSP-PODCAST_2382_0240.wav,7.168
142042,MSP-Podcast,MSP-PODCAST_2382_0241.wav,8.32
142043,MSP-Podcast,MSP-PODCAST_2382_0242.wav,8.448
142044,MSP-Podcast,MSP-PODCAST_2382_0243.wav,8.064
142045,MSP-Podcast,MSP-PODCAST_2382_0245.wav,9.216
142046,MSP-Podcast,MSP-PODCAST_2382_0246.wav,9.6
142047,MSP-Podcast,MSP-PODCAST_2382_0247.wav,9.728
142048,MSP-Podcast,MSP-PODCAST_2382_0248.wav,10.88
142049,MSP-Podcast,MSP-PODCAST_2382_0249.wav,5.632
142050,MSP-Podcast,MSP-PODCAST_2382_0250.wav,4.864
142051,MSP-Podcast,MSP-PODCAST_2382_0252.wav,8.704
142052,MSP-Podcast,MSP-PODCAST_2382_0254.wav,8.448
142053,MSP-Podcast,MSP-PODCAST_2382_0260.wav,8.064
142054,MSP-Podcast,MSP-PODCAST_2382_0261.wav,6.016
142055,MSP-Podcast,MSP-PODCAST_2382_0263.wav,7.296
142056,MSP-Podcast,MSP-PODCAST_2382_0264.wav,8.064
142057,MSP-Podcast,MSP-PODCAST_2382_0265.wav,6.784
142058,MSP-Podcast,MSP-PODCAST_2382_0266.wav,8.064
142059,MSP-Podcast,MSP-PODCAST_2382_0267.wav,10.112
142060,MSP-Podcast,MSP-PODCAST_2382_0269.wav,8.704
142061,MSP-Podcast,MSP-PODCAST_2382_0270.wav,8.576
142062,MSP-Podcast,MSP-PODCAST_2382_0272.wav,8.192
142063,MSP-Podcast,MSP-PODCAST_2382_0273.wav,8.704
142064,MSP-Podcast,MSP-PODCAST_2382_0276.wav,5.632
142065,MSP-Podcast,MSP-PODCAST_2382_0277.wav,9.472
142066,MSP-Podcast,MSP-PODCAST_2382_0278.wav,8.704
142067,MSP-Podcast,MSP-PODCAST_2382_0279.wav,9.216
142068,MSP-Podcast,MSP-PODCAST_2382_0280.wav,5.248
142069,MSP-Podcast,MSP-PODCAST_2382_0281.wav,10.368
142070,MSP-Podcast,MSP-PODCAST_2382_0282.wav,7.936
142071,MSP-Podcast,MSP-PODCAST_2382_0283.wav,6.528
142072,MSP-Podcast,MSP-PODCAST_2382_0284.wav,6.784
142073,MSP-Podcast,MSP-PODCAST_2382_0285.wav,6.912
142074,MSP-Podcast,MSP-PODCAST_2382_0287.wav,10.496
142075,MSP-Podcast,MSP-PODCAST_2382_0289.wav,9.728
142076,MSP-Podcast,MSP-PODCAST_2382_0291.wav,7.296
142077,MSP-Podcast,MSP-PODCAST_2382_0292.wav,7.04
142078,MSP-Podcast,MSP-PODCAST_2382_0293.wav,7.04
142079,MSP-Podcast,MSP-PODCAST_2382_0294.wav,8.192
142080,MSP-Podcast,MSP-PODCAST_2382_0296.wav,7.936
142081,MSP-Podcast,MSP-PODCAST_2382_0297.wav,7.424
142082,MSP-Podcast,MSP-PODCAST_2382_0298.wav,7.168
142083,MSP-Podcast,MSP-PODCAST_2382_0299.wav,9.472
142084,MSP-Podcast,MSP-PODCAST_2382_0300.wav,9.216
142085,MSP-Podcast,MSP-PODCAST_2382_0301.wav,5.248
142086,MSP-Podcast,MSP-PODCAST_2382_0302.wav,10.24
142087,MSP-Podcast,MSP-PODCAST_2382_0303.wav,8.96
142088,MSP-Podcast,MSP-PODCAST_2382_0306.wav,9.728
142089,MSP-Podcast,MSP-PODCAST_2382_0308.wav,9.088
142090,MSP-Podcast,MSP-PODCAST_2382_0309.wav,8.832
142091,MSP-Podcast,MSP-PODCAST_2382_0311.wav,8.192
142092,MSP-Podcast,MSP-PODCAST_2382_0312.wav,4.48
142093,MSP-Podcast,MSP-PODCAST_2382_0313.wav,7.936
142094,MSP-Podcast,MSP-PODCAST_2382_0314.wav,8.704
142095,MSP-Podcast,MSP-PODCAST_2382_0315.wav,8.704
142096,MSP-Podcast,MSP-PODCAST_2382_0317.wav,6.656
142097,MSP-Podcast,MSP-PODCAST_2382_0318.wav,7.04
142098,MSP-Podcast,MSP-PODCAST_2382_0319.wav,8.064
142099,MSP-Podcast,MSP-PODCAST_2382_0322.wav,3.456
142100,MSP-Podcast,MSP-PODCAST_2382_0324.wav,10.24
142101,MSP-Podcast,MSP-PODCAST_2382_0325.wav,10.368
142102,MSP-Podcast,MSP-PODCAST_2382_0326.wav,11.008
142103,MSP-Podcast,MSP-PODCAST_2382_0328_0000.wav,10.88
142104,MSP-Podcast,MSP-PODCAST_2382_0330.wav,8.96
142105,MSP-Podcast,MSP-PODCAST_2382_0331.wav,8.576
142106,MSP-Podcast,MSP-PODCAST_2382_0333.wav,4.864
142107,MSP-Podcast,MSP-PODCAST_2382_0334.wav,7.296
142108,MSP-Podcast,MSP-PODCAST_2382_0335.wav,9.344
142109,MSP-Podcast,MSP-PODCAST_2382_0336.wav,5.504
142110,MSP-Podcast,MSP-PODCAST_2382_0337.wav,3.84
142111,MSP-Podcast,MSP-PODCAST_2382_0338.wav,3.2
142112,MSP-Podcast,MSP-PODCAST_2382_0339.wav,8.832
142113,MSP-Podcast,MSP-PODCAST_2382_0340.wav,9.088
142114,MSP-Podcast,MSP-PODCAST_2382_0342.wav,10.24
142115,MSP-Podcast,MSP-PODCAST_2382_0343.wav,8.192
142116,MSP-Podcast,MSP-PODCAST_2382_0344.wav,9.6
142117,MSP-Podcast,MSP-PODCAST_2382_0345.wav,7.296
142118,MSP-Podcast,MSP-PODCAST_2382_0346.wav,7.808
142119,MSP-Podcast,MSP-PODCAST_2382_0347.wav,6.656
142120,MSP-Podcast,MSP-PODCAST_2382_0348.wav,7.424
142121,MSP-Podcast,MSP-PODCAST_2382_0349.wav,6.912
142122,MSP-Podcast,MSP-PODCAST_2382_0351.wav,7.552
142123,MSP-Podcast,MSP-PODCAST_2382_0352.wav,7.04
142124,MSP-Podcast,MSP-PODCAST_2382_0353.wav,7.936
142125,MSP-Podcast,MSP-PODCAST_2382_0354.wav,9.088
142126,MSP-Podcast,MSP-PODCAST_2382_0355.wav,8.32
142127,MSP-Podcast,MSP-PODCAST_2382_0356.wav,8.576
142128,MSP-Podcast,MSP-PODCAST_2382_0357.wav,6.784
142129,MSP-Podcast,MSP-PODCAST_2382_0359.wav,10.368
142130,MSP-Podcast,MSP-PODCAST_2382_0360.wav,9.344
142131,MSP-Podcast,MSP-PODCAST_2382_0363.wav,9.216
142132,MSP-Podcast,MSP-PODCAST_2382_0364.wav,8.448
142133,MSP-Podcast,MSP-PODCAST_2382_0365.wav,7.936
142134,MSP-Podcast,MSP-PODCAST_2382_0366.wav,7.68
142135,MSP-Podcast,MSP-PODCAST_2382_0367.wav,8.576
142136,MSP-Podcast,MSP-PODCAST_2382_0368.wav,9.728
142137,MSP-Podcast,MSP-PODCAST_2382_0369.wav,4.224
142138,MSP-Podcast,MSP-PODCAST_2382_0370.wav,8.96
142139,MSP-Podcast,MSP-PODCAST_2382_0371.wav,3.84
142140,MSP-Podcast,MSP-PODCAST_2382_0372.wav,2.944
142141,MSP-Podcast,MSP-PODCAST_2382_0376.wav,9.344
142142,MSP-Podcast,MSP-PODCAST_2382_0377.wav,9.472
142143,MSP-Podcast,MSP-PODCAST_2382_0378.wav,8.832
142144,MSP-Podcast,MSP-PODCAST_2382_0379.wav,10.24
142145,MSP-Podcast,MSP-PODCAST_2382_0381.wav,9.472
142146,MSP-Podcast,MSP-PODCAST_2382_0383.wav,8.192
142147,MSP-Podcast,MSP-PODCAST_2382_0384.wav,7.168
142148,MSP-Podcast,MSP-PODCAST_2382_0385.wav,6.912
142149,MSP-Podcast,MSP-PODCAST_2382_0386.wav,7.424
142150,MSP-Podcast,MSP-PODCAST_2382_0388.wav,6.784
142151,MSP-Podcast,MSP-PODCAST_2382_0389.wav,7.424
142152,MSP-Podcast,MSP-PODCAST_2382_0390.wav,7.936
142153,MSP-Podcast,MSP-PODCAST_2382_0391.wav,8.448
142154,MSP-Podcast,MSP-PODCAST_2382_0394.wav,3.072
142155,MSP-Podcast,MSP-PODCAST_2382_0396.wav,7.168
142156,MSP-Podcast,MSP-PODCAST_2382_0397.wav,7.68
142157,MSP-Podcast,MSP-PODCAST_2382_0399.wav,6.144
142158,MSP-Podcast,MSP-PODCAST_2382_0400.wav,5.248
142159,MSP-Podcast,MSP-PODCAST_2382_0401.wav,7.552
142160,MSP-Podcast,MSP-PODCAST_2382_0402.wav,8.064
142161,MSP-Podcast,MSP-PODCAST_2382_0404.wav,7.68
142162,MSP-Podcast,MSP-PODCAST_2382_0405.wav,7.552
142163,MSP-Podcast,MSP-PODCAST_2382_0406.wav,7.04
142164,MSP-Podcast,MSP-PODCAST_2382_0407.wav,7.68
142165,MSP-Podcast,MSP-PODCAST_2382_0408.wav,7.296
142166,MSP-Podcast,MSP-PODCAST_2382_0409.wav,9.856
142167,MSP-Podcast,MSP-PODCAST_2382_0410.wav,8.192
142168,MSP-Podcast,MSP-PODCAST_2382_0411.wav,7.808
142169,MSP-Podcast,MSP-PODCAST_2382_0412.wav,7.936
142170,MSP-Podcast,MSP-PODCAST_2382_0413.wav,7.808
142171,MSP-Podcast,MSP-PODCAST_2382_0414.wav,8.448
142172,MSP-Podcast,MSP-PODCAST_2382_0415.wav,7.552
142173,MSP-Podcast,MSP-PODCAST_2382_0416.wav,6.656
142174,MSP-Podcast,MSP-PODCAST_2382_0417.wav,6.272
142175,MSP-Podcast,MSP-PODCAST_2382_0418.wav,7.424
142176,MSP-Podcast,MSP-PODCAST_2382_0419.wav,7.296
142177,MSP-Podcast,MSP-PODCAST_2382_0420.wav,7.552
142178,MSP-Podcast,MSP-PODCAST_2382_0421.wav,7.552
142179,MSP-Podcast,MSP-PODCAST_2382_0422.wav,8.96
142180,MSP-Podcast,MSP-PODCAST_2382_0423.wav,9.088
142181,MSP-Podcast,MSP-PODCAST_2382_0424.wav,9.472
142182,MSP-Podcast,MSP-PODCAST_2382_0425.wav,8.192
142183,MSP-Podcast,MSP-PODCAST_2382_0426.wav,8.704
142184,MSP-Podcast,MSP-PODCAST_2382_0427.wav,8.192
142185,MSP-Podcast,MSP-PODCAST_2382_0428.wav,7.68
142186,MSP-Podcast,MSP-PODCAST_2382_0429.wav,7.296
142187,MSP-Podcast,MSP-PODCAST_2382_0430.wav,7.808
142188,MSP-Podcast,MSP-PODCAST_2382_0431.wav,7.552
142189,MSP-Podcast,MSP-PODCAST_2382_0432.wav,6.912
142190,MSP-Podcast,MSP-PODCAST_2382_0433.wav,6.912
142191,MSP-Podcast,MSP-PODCAST_2382_0435.wav,10.112
142192,MSP-Podcast,MSP-PODCAST_2382_0436.wav,9.472
142193,MSP-Podcast,MSP-PODCAST_2382_0437.wav,7.04
142194,MSP-Podcast,MSP-PODCAST_2382_0439.wav,6.272
142195,MSP-Podcast,MSP-PODCAST_2382_0440.wav,4.992
142196,MSP-Podcast,MSP-PODCAST_2382_0441.wav,8.832
142197,MSP-Podcast,MSP-PODCAST_2382_0442.wav,8.192
142198,MSP-Podcast,MSP-PODCAST_2382_0443.wav,8.064
142199,MSP-Podcast,MSP-PODCAST_2382_0444.wav,7.808
142200,MSP-Podcast,MSP-PODCAST_2382_0445.wav,8.064
142201,MSP-Podcast,MSP-PODCAST_2382_0446.wav,4.992
142202,MSP-Podcast,MSP-PODCAST_2382_0447.wav,9.088
142203,MSP-Podcast,MSP-PODCAST_2382_0448.wav,9.856
142204,MSP-Podcast,MSP-PODCAST_2382_0449.wav,3.456
142205,MSP-Podcast,MSP-PODCAST_2382_0450_0001.wav,10.624
142206,MSP-Podcast,MSP-PODCAST_2382_0452.wav,8.192
142207,MSP-Podcast,MSP-PODCAST_2382_0453.wav,8.704
142208,MSP-Podcast,MSP-PODCAST_2382_0455.wav,6.016
142209,MSP-Podcast,MSP-PODCAST_2382_0458.wav,7.936
142210,MSP-Podcast,MSP-PODCAST_2382_0459.wav,8.576
142211,MSP-Podcast,MSP-PODCAST_2382_0461.wav,8.192
142212,MSP-Podcast,MSP-PODCAST_2382_0463.wav,7.424
142213,MSP-Podcast,MSP-PODCAST_2382_0464.wav,6.528
142214,MSP-Podcast,MSP-PODCAST_2382_0465.wav,7.168
142215,MSP-Podcast,MSP-PODCAST_2382_0467.wav,7.552
142216,MSP-Podcast,MSP-PODCAST_2382_0468.wav,7.424
142217,MSP-Podcast,MSP-PODCAST_2382_0470.wav,4.864
142218,MSP-Podcast,MSP-PODCAST_2382_0471.wav,6.016
142219,MSP-Podcast,MSP-PODCAST_2382_0472.wav,5.504
142220,MSP-Podcast,MSP-PODCAST_2382_0473.wav,9.472
142221,MSP-Podcast,MSP-PODCAST_2382_0474.wav,6.144
142222,MSP-Podcast,MSP-PODCAST_2382_0476.wav,5.76
142223,MSP-Podcast,MSP-PODCAST_2382_0477.wav,8.192
142224,MSP-Podcast,MSP-PODCAST_2382_0479.wav,8.96
142225,MSP-Podcast,MSP-PODCAST_2382_0480.wav,3.3538125
142226,MSP-Podcast,MSP-PODCAST_2383_0008.wav,9.216
142227,MSP-Podcast,MSP-PODCAST_2383_0009.wav,4.736
142228,MSP-Podcast,MSP-PODCAST_2383_0015.wav,3.584
142229,MSP-Podcast,MSP-PODCAST_2383_0017.wav,5.504
142230,MSP-Podcast,MSP-PODCAST_2383_0018.wav,3.072
142231,MSP-Podcast,MSP-PODCAST_2383_0019.wav,3.072
142232,MSP-Podcast,MSP-PODCAST_2383_0020.wav,8.32
142233,MSP-Podcast,MSP-PODCAST_2383_0022.wav,5.12
142234,MSP-Podcast,MSP-PODCAST_2383_0024.wav,6.784
142235,MSP-Podcast,MSP-PODCAST_2383_0026.wav,8.576
142236,MSP-Podcast,MSP-PODCAST_2383_0028.wav,7.68
142237,MSP-Podcast,MSP-PODCAST_2383_0032.wav,3.072
142238,MSP-Podcast,MSP-PODCAST_2383_0036.wav,3.328
142239,MSP-Podcast,MSP-PODCAST_2383_0037.wav,3.456
142240,MSP-Podcast,MSP-PODCAST_2383_0039.wav,4.352
142241,MSP-Podcast,MSP-PODCAST_2383_0041.wav,3.84
142242,MSP-Podcast,MSP-PODCAST_2383_0043.wav,7.68
142243,MSP-Podcast,MSP-PODCAST_2383_0045.wav,2.944
142244,MSP-Podcast,MSP-PODCAST_2383_0046.wav,5.248
142245,MSP-Podcast,MSP-PODCAST_2383_0047.wav,3.584
142246,MSP-Podcast,MSP-PODCAST_2383_0050.wav,3.328
142247,MSP-Podcast,MSP-PODCAST_2383_0054.wav,5.504
142248,MSP-Podcast,MSP-PODCAST_2383_0055.wav,4.992
142249,MSP-Podcast,MSP-PODCAST_2383_0056.wav,3.456
142250,MSP-Podcast,MSP-PODCAST_2383_0057.wav,4.352
142251,MSP-Podcast,MSP-PODCAST_2383_0065.wav,4.992
142252,MSP-Podcast,MSP-PODCAST_2383_0066.wav,3.968
142253,MSP-Podcast,MSP-PODCAST_2383_0068.wav,6.272
142254,MSP-Podcast,MSP-PODCAST_2383_0069.wav,7.936
142255,MSP-Podcast,MSP-PODCAST_2383_0070.wav,7.808
142256,MSP-Podcast,MSP-PODCAST_2383_0071.wav,7.936
142257,MSP-Podcast,MSP-PODCAST_2383_0073.wav,5.888
142258,MSP-Podcast,MSP-PODCAST_2383_0077.wav,2.688
142259,MSP-Podcast,MSP-PODCAST_2383_0080.wav,8.192
142260,MSP-Podcast,MSP-PODCAST_2383_0086.wav,4.224
142261,MSP-Podcast,MSP-PODCAST_2383_0091.wav,9.088
142262,MSP-Podcast,MSP-PODCAST_2383_0093.wav,5.376
142263,MSP-Podcast,MSP-PODCAST_2383_0094.wav,4.864
142264,MSP-Podcast,MSP-PODCAST_2383_0097.wav,7.168
142265,MSP-Podcast,MSP-PODCAST_2383_0101.wav,4.992
142266,MSP-Podcast,MSP-PODCAST_2383_0109.wav,4.352
142267,MSP-Podcast,MSP-PODCAST_2383_0110.wav,4.48
142268,MSP-Podcast,MSP-PODCAST_2383_0112.wav,6.528
142269,MSP-Podcast,MSP-PODCAST_2383_0113.wav,7.168
142270,MSP-Podcast,MSP-PODCAST_2383_0120.wav,6.016
142271,MSP-Podcast,MSP-PODCAST_2383_0121.wav,3.712
142272,MSP-Podcast,MSP-PODCAST_2383_0123.wav,3.072
142273,MSP-Podcast,MSP-PODCAST_2383_0124.wav,2.816
142274,MSP-Podcast,MSP-PODCAST_2383_0128.wav,3.584
142275,MSP-Podcast,MSP-PODCAST_2383_0129.wav,4.224
142276,MSP-Podcast,MSP-PODCAST_2383_0130.wav,3.072
142277,MSP-Podcast,MSP-PODCAST_2383_0131.wav,5.76
142278,MSP-Podcast,MSP-PODCAST_2383_0133.wav,8.192
142279,MSP-Podcast,MSP-PODCAST_2383_0135.wav,8.96
142280,MSP-Podcast,MSP-PODCAST_2383_0136.wav,5.888
142281,MSP-Podcast,MSP-PODCAST_2383_0137.wav,5.12
142282,MSP-Podcast,MSP-PODCAST_2383_0139.wav,5.376
142283,MSP-Podcast,MSP-PODCAST_2383_0140.wav,3.456
142284,MSP-Podcast,MSP-PODCAST_2383_0141.wav,3.2
142285,MSP-Podcast,MSP-PODCAST_2383_0145.wav,3.584
142286,MSP-Podcast,MSP-PODCAST_2383_0150.wav,4.352
142287,MSP-Podcast,MSP-PODCAST_2383_0151.wav,4.224
142288,MSP-Podcast,MSP-PODCAST_2383_0155.wav,7.168
142289,MSP-Podcast,MSP-PODCAST_2383_0157.wav,9.344
142290,MSP-Podcast,MSP-PODCAST_2383_0158.wav,5.888
142291,MSP-Podcast,MSP-PODCAST_2383_0159.wav,9.216
142292,MSP-Podcast,MSP-PODCAST_2383_0160.wav,4.736
142293,MSP-Podcast,MSP-PODCAST_2383_0162.wav,5.504
142294,MSP-Podcast,MSP-PODCAST_2383_0163.wav,4.48
142295,MSP-Podcast,MSP-PODCAST_2383_0165.wav,3.456
142296,MSP-Podcast,MSP-PODCAST_2383_0166.wav,2.816
142297,MSP-Podcast,MSP-PODCAST_2383_0168.wav,4.608
142298,MSP-Podcast,MSP-PODCAST_2383_0170.wav,3.712
142299,MSP-Podcast,MSP-PODCAST_2383_0172.wav,8.704
142300,MSP-Podcast,MSP-PODCAST_2383_0174.wav,4.096
142301,MSP-Podcast,MSP-PODCAST_2383_0177.wav,8.064
142302,MSP-Podcast,MSP-PODCAST_2383_0179.wav,2.944
142303,MSP-Podcast,MSP-PODCAST_2383_0181.wav,3.328
142304,MSP-Podcast,MSP-PODCAST_2383_0182.wav,2.816
142305,MSP-Podcast,MSP-PODCAST_2383_0186.wav,4.608
142306,MSP-Podcast,MSP-PODCAST_2383_0187.wav,4.48
142307,MSP-Podcast,MSP-PODCAST_2383_0188.wav,3.584
142308,MSP-Podcast,MSP-PODCAST_2383_0190.wav,7.168
142309,MSP-Podcast,MSP-PODCAST_2383_0192.wav,7.168
142310,MSP-Podcast,MSP-PODCAST_2383_0193.wav,6.912
142311,MSP-Podcast,MSP-PODCAST_2383_0194.wav,4.096
142312,MSP-Podcast,MSP-PODCAST_2383_0201.wav,7.168
142313,MSP-Podcast,MSP-PODCAST_2383_0204.wav,7.424
142314,MSP-Podcast,MSP-PODCAST_2383_0205.wav,3.328
142315,MSP-Podcast,MSP-PODCAST_2383_0206.wav,6.656
142316,MSP-Podcast,MSP-PODCAST_2383_0207.wav,3.456
142317,MSP-Podcast,MSP-PODCAST_2383_0208.wav,4.352
142318,MSP-Podcast,MSP-PODCAST_2383_0209.wav,5.12
142319,MSP-Podcast,MSP-PODCAST_2383_0210.wav,2.944
142320,MSP-Podcast,MSP-PODCAST_2383_0211.wav,6.144
142321,MSP-Podcast,MSP-PODCAST_2383_0217.wav,5.504
142322,MSP-Podcast,MSP-PODCAST_2383_0218.wav,3.072
142323,MSP-Podcast,MSP-PODCAST_2383_0221.wav,3.2
142324,MSP-Podcast,MSP-PODCAST_2383_0224.wav,5.248
142325,MSP-Podcast,MSP-PODCAST_2383_0225.wav,4.48
142326,MSP-Podcast,MSP-PODCAST_2383_0227.wav,3.584
142327,MSP-Podcast,MSP-PODCAST_2383_0230.wav,4.736
142328,MSP-Podcast,MSP-PODCAST_2383_0232.wav,5.248
142329,MSP-Podcast,MSP-PODCAST_2383_0233.wav,4.736
142330,MSP-Podcast,MSP-PODCAST_2383_0234.wav,6.272
142331,MSP-Podcast,MSP-PODCAST_2383_0235.wav,3.712
142332,MSP-Podcast,MSP-PODCAST_2383_0237.wav,2.944
142333,MSP-Podcast,MSP-PODCAST_2383_0238.wav,5.248
142334,MSP-Podcast,MSP-PODCAST_2383_0242.wav,2.944
142335,MSP-Podcast,MSP-PODCAST_2383_0244.wav,3.84
